"scenario","scenalpha","mag1","mag2","mag3","mag4","mag5","ef3_2","ef3_3","ef3_4","ef3_5","maska","maskb","siI","siI1","ramp","t1","t2","t3","t4","t5","t6","t7","t8","pS","pS2","pS3","pID","lambda","beta","hosp","cc","hosp2","cc2","hosp3","cc3","time","S","E","I","Ih","Ic","A","R","Rh","Rc","D","S2","E2","I2","Ih2","Ic2","A2","R2","Rh2","Rc2","D2","S3","E3","I3","Ih3","Ic3","A3","R3","Rh3","Rc3","D3","Id","It","Iht","Ict","Et"
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,233,1963637.21394104,16845.3230155178,4492.21733246033,17.7521230102586,20.8460824243254,20623.6125482303,275246.835913915,188.830352283329,88.1843455628194,88.1843455628194,1982358.3517892,19208.7895212978,13540.2075992077,716.099056057164,298.912513485023,15143.6343650073,291473.029591904,7271.73133687258,1205.62211348664,1205.62211348664,1042949.9936465,10106.0471186316,11857.1666164306,1006.70068830641,482.185492261843,3233.8550282355,143375.707362913,10222.6876017897,1944.828222464,1944.82822246399,12406.0611664176,32432.0875036437,2542.49595554502,801.944088171192,46160.1596554473
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,234,1960235.24561723,16935.4194793275,4521.23320709029,17.8851935159822,21.0068070194393,20756.8234131171,278391.867234537,191.05769953259,89.2306743177612,89.2306743177612,1978483.71513585,19307.2987131401,13624.8944000851,721.337348534774,301.167175434323,15238.3497479609,294942.417307027,7361.5717577652,1220.62420710158,1220.62420710158,1040911.48619433,10157.8743580978,11931.3268906257,1014.064743039,485.822560744632,3254.0810723959,145082.300657217,10348.986348849,1969.02858734782,1969.02858734782,12486.8438125625,32638.7383260892,2561.28382828815,807.996543198395,46400.5925505654
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,235,1956817.94727333,17023.3877987402,4549.77418649616,18.016794729337,21.1659285170666,20887.8540506511,281556.982379006,193.301589442198,90.2849995464954,90.2849995464954,1974592.506289,19403.3086704415,13708.0907053661,726.51239794083,303.396975594828,15331.3981313378,298433.246958126,7452.06303886879,1235.73841666136,1235.73841666136,1038864.2598498,10208.3867108554,12004.181937076,1021.33988989896,489.419523867732,3273.95113629205,146799.441248957,10476.2000830414,1993.40981010682,1993.40981010681,12566.3269640984,32841.898339487,2579.85151054875,813.982427979626,46635.0831800371
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,236,1953385.79166283,17109.1774695274,4577.82506103118,18.146861660306,21.323369826895,21016.6346338765,284741.844628635,195.561834287112,91.3472391664658,91.3472391664659,1970685.27672326,19496.7634658601,13789.7517087232,731.621677092816,305.60085963524,15422.7294028607,301945.132100296,7543.19711682733,1250.9634727224,1250.96347272241,1036808.60475238,10257.5547526477,12075.6925188582,1028.52257614264,492.974680855052,3293.45451867243,148526.93904572,10604.3174688039,2017.9698429603,2017.9698429603,12644.4688904551,33041.4593138255,2598.19002521295,819.898910317187,46863.4956880353
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,237,1949939.26043408,17192.7389114669,4605.37075817548,18.2753294994808,21.4790539886621,21143.095965382,287946.106694697,197.83823822863,92.4173072434308,92.4173072434308,1966762.58763035,19587.6083170035,13869.8330514654,736.662662321326,307.777772760887,15512.2939508975,305477.67489641,7634.9656125674,1266.29805310961,1266.29805310961,1034744.8161539,10305.3496615941,12145.819791044,1035.60925396515,496.486330183021,3312.58062519608,150264.598351254,10733.326726734,2042.70655306462,2042.70655306462,12721.2281909445,33237.3140034033,2616.29040271853,825.74315693257,47085.6968900645
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,238,1946478.84386258,17274.0235327957,4632.39635925713,18.4021336726344,21.6329042337393,21267.1695540669,291169.410828051,200.130597342086,93.4951139999419,93.495113999942,1962825.00959474,19675.7896595426,13948.2908770678,741.632836414937,309.926660927485,15600.0427254485,309030.466248079,7727.35983194214,1281.74078291826,1281.74078291826,1032673.19424784,10351.7432566562,12214.5253484525,1042.59638464033,499.952771538541,3331.31898145612,152012.217929888,10863.2156344952,2067.61772251629,2067.61772251629,12796.5638444042,33429.3562762052,2634.14369142766,831.512336699765,47301.5564489945
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,239,1943005.04060914,17352.9837845287,4658.8871138996,18.5272098894024,21.7848440400942,21388.7876814689,294411.388925734,202.438699648173,94.580565826051,94.580565826051,1958873.1223019,19761.255208551,14025.0818776248,746.529691147636,312.046471885649,15685.9272901006,312603.085922935,7820.37076669223,1297.29023458358,1297.29023458358,1030594.04401587,10396.7080299096,12281.771266329,1049.48044207379,503.372307503921,3349.65924407432,153769.591069139,10993.9715281679,2092.70104846417,2092.70104846417,12870.4352516321,33617.4812243938,2651.74096654049,837.203623429664,47510.9470229893
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,240,1939518.35745564,17429.5732173443,4684.82845538468,18.6504941959996,21.9347971918668,21507.8834722944,297671.662652218,204.762325151231,95.6735652929595,95.6735652929595,1954907.51422048,19843.9540225449,14100.1633428923,751.350729962165,314.136156291538,15769.8998768774,316195.102699234,7913.98909572522,1312.94492799763,1312.94492799763,1028507.67506064,10440.2171802364,12347.5201432911,1056.25791657524,506.743245348502,3367.59121241407,155536.50565085,11125.581304048,2117.95414329801,2117.95414329801,12942.8022802828,33801.5852811334,2669.07333956531,842.814198831907,47713.7444201255
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,241,1936019.30901919,17503.7465404785,4710.20601676437,18.7719230315203,22.0826878431162,21624.3909683881,300949.843576085,207.101245885526,96.7740111701109,96.774011170111,1950928.78225939,19923.836569595,14173.4932114143,756.09347078467,316.194668873641,15851.9134434195,319806.074528405,8008.2051867557,1328.70333068164,1328.70333068164,1026414.40142533,10482.2446481073,12411.7351461008,1062.92531881532,510.063898910831,3385.10484079105,157312.744231139,11258.0314209524,2143.37453492652,2143.37453492651,13013.6253117713,33981.5663425386,2686.13196825909,848.341255627587,47909.8277581807
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,242,1932508.41746496,17575.4596772832,4735.00564643652,18.8914332838061,22.2284405811553,21738.2452002398,304245.533314365,209.455225967708,97.8817984452289,97.881798445229,1946937.53142446,20000.8547894056,14245.0301193946,760.75544874042,318.220969561228,15931.9217276441,323435.548706466,8103.00909828709,1344.56385801869,1344.5638580187,1024314.54141305,10522.7651482427,12474.3800524608,1069.47918364341,513.332590419002,3402.19025014549,159098.084124725,11391.3079030054,2168.95966715263,2168.95966715262,13082.8652862654,34157.3238845209,2702.90806622902,853.782000561386,48099.0796149315
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,243,1928986.21220575,17644.6698204257,4759.21342388779,19.0089623470414,22.3719804919941,21849.3822592599,307558.32368949,211.824021657017,98.9968183478257,98.9968183478257,1942934.37446036,20074.9621547614,14314.7334497711,765.334218903985,320.214024629202,16009.8793026303,327083.062059894,8198.39058195532,1360.52487354546,1360.52487354546,1022208.41739844,10561.7542019409,12535.4192939892,1075.91607395386,516.547652337459,3418.8377397627,160892.297496356,11525.3963429333,2194.70690014412,2194.70690014412,13150.4837479874,34328.7590803116,2719.39291266354,859.133657458656,48281.3861771279
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,244,1925453.22959584,17711.3354854549,4782.81567522454,19.124448179658,22.513233226273,21957.7393690813,310887.796894828,214.207381421611,100.118958375536,100.118958375536,1938919.93148655,20146.1137309351,14382.5633803244,769.827359019733,322.1728078326,16085.7416304253,330748.141141161,8294.339085167,1376.58468929395,1376.58468929395,1020096.35563611,10599.1881683332,12594.8179983488,1082.23258451049,519.707429197093,3435.0377987631,162695.15145699,11660.2819057729,2220.61351098498,2220.61351098498,13216.4428897521,34495.7749158636,2735.57786196585,864.393470255966,48456.6373847232
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,245,1921910.01262221,17775.4165616104,4805.79898824798,19.2378293617654,22.6521250648255,22063.2549547688,314233.52566808,216.605046011279,101.248102323456,101.248102323456,1934894.82963127,20214.266231758,14448.4809300282,774.232472151344,324.096301513923,16159.4651138828,334430.302432972,8390.84375404705,1392.74156618741,1392.74156618741,1017978.68606815,10635.0442738834,12652.5420298348,1088.42534567133,522.810279381509,3450.7811171721,164506.408164263,11795.9493330157,2246.67669431396,2246.67669431396,13280.7055960213,34658.2763012556,2751.45435314469,869.558705960258,48624.7270672518
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,246,1918357.11056768,17836.8743649562,4828.1502284666,19.3490451570215,22.7885829894585,22165.8687163315,317595.073485242,219.016748541139,102.384130318235,102.384130318235,1930859.70263301,20279.3780780466,14512.4480080669,778.547189506533,325.9834977855,16231.007151486,338129.052576214,8487.89343686094,1408.99371450888,1408.99371450888,1015855.74211435,10669.3006431275,12708.5580323011,1094.4910273596,525.854577034341,3466.05859762738,166325.82493462,11932.382947419,2272.89356308045,2272.89356308045,13343.2354885479,34816.1701886671,2767.01391983246,874.6266578093,48785.5530861303
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,247,1914795.07868007,17895.6716872642,4849.85655415587,19.4580355722345,22.9225347513463,22265.5216978617,320971.994758037,221.442214580215,103.526918854613,103.526918854613,1926815.19045027,20341.4094510702,14574.4274595921,782.769173112422,327.833399652056,16300.3261885217,341843.888601268,8585.47668767835,1425.33929441526,1425.33929441526,1013727.86046697,10701.9363268032,12762.8334692281,1100.42634282485,528.838713870105,3480.86136630677,168153.154357088,12069.5666581558,2299.26114937376,2299.26114937376,13403.9969691651,34969.3656827591,2782.24819978302,879.594648273507,48939.0174651377
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,248,1911224.47784205,17951.7728422434,4870.90543090752,19.5647414159205,23.0539089384014,22362.1563543296,324363.8350362,223.8811622447,104.676340834198,104.676340834198,1922761.93887301,20400.3223428596,14634.383109703,786.896118415449,329.645022103758,16367.3817662698,345574.298164408,8683.58177025197,1441.77641648992,1441.77641648992,1011595.3808863,10732.9313283185,12815.3366622369,1106.22805229789,531.761100937418,3495.1807834325,169988.144409573,12207.4839662682,2325.77640531447,2325.77640531446,13462.9552610485,35117.7741469563,2797.14894410884,884.460031979577,49085.0265134214
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,249,1907645.87419083,18005.1437159201,4891.28464783993,19.6691043646337,23.1826350517977,22455.7166260051,327770.131246457,226.333302310983,105.832265612821,105.832265612821,1918700.59907598,20456.0806107425,14692.2798122115,790.925757196238,331.417393344186,16432.1345765428,349319.759826394,8782.19666273724,1458.30314242377,1458.30314242377,1009458.64596566,10762.2666324433,12866.036833793,1111.89296708856,534.620170599884,3509.00845491785,171830.538595888,12346.1179713021,2352.4362041532,2352.43620415319,13520.076454614,35261.3093214897,2811.7080276453,889.220198995868,49223.4909591059
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,250,1904059.83878465,18055.7518076855,4910.98233111882,19.7710670197425,23.3086435717237,22546.1480005306,331190.411909017,228.798338321358,106.994559045212,106.994559045212,1914631.82722834,20508.6500214896,14748.0834900148,794.855860029945,333.149555829872,16494.5465068389,353079.743304,8881.30906212539,1474.91748566499,1474.91748566499,1007318.00092597,10789.924228536,12914.9041425603,1117.41795304455,537.414378213009,3522.33624200945,173680.07606949,12485.4513775394,2379.23734131863,2379.23734131863,13575.3275457278,35399.8874214028,2825.91745770884,893.872577614605,49354.326057711
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,251,1900466.9472451,18103.5662719996,4929.98695802982,19.8705729674869,23.4318660271046,22633.3975775277,334624.197374575,231.275966701836,108.163083535051,108.163083535051,1910556.2840755,20557.9982958759,14801.7611769326,798.68423886968,334.840567363904,16554.5806871339,356853.709744828,8980.90638919111,1491.61741214979,1491.61741214979,1005173.79339582,10815.8871339871,12961.909720038,1122.79993418313,540.142203888325,3535.15627127941,175536.491768655,12625.4665009535,2406.17653559634,2406.17653559633,13628.6764754498,35533.4272383,2839.76938329963,898.414637279333,49477.4517018625
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,252,1896867.77937733,18148.557959958,4948.28737149525,19.967566841534,23.5522350684396,22717.4141352433,338071.000080995,233.765876892247,109.337698090497,109.337698090497,1906474.63449613,20604.0951527598,14853.2810607301,802.40874971916,336.489502229888,16612.201537999,360641.112024244,9080.97579395752,1508.40084111592,1508.40084111592,1003026.37317836,10840.1394174104,13007.0257082361,1128.03589644849,542.802154322626,3547.46094490069,177399.516562543,12766.1452768919,2433.25043044109,2433.25043044109,13680.0921709824,35661.8502450916,2853.25610463014,902.843891620954,49592.7925301283
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,253,1893262.91879742,18190.6994573174,4965.87279357242,20.0619943830082,23.6696845379517,22798.1481925196,341530.324812012,236.26775148036,110.518258381797,110.518258381797,1902387.54706858,20646.9123491257,14902.6125227936,806.027295168561,338.095452271003,16667.3748149749,364441.39504384,9181.5041613397,1525.26564595072,1525.26564595072,1000876.09202322,10862.66621971,13050.2252944193,1133.12289127661,545.392764538619,3559.24295012296,179268.877398009,12907.46926801,2460.45559534489,2460.45559534489,13729.5445837349,35785.0806929611,2866.37008217575,907.157901347573,49700.278026153
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,254,1889652.95255042,18229.9651206038,4982.73283876382,20.1538025007269,23.784149540218,22875.5520699012,345001.66896832,238.781266345115,111.704616803085,111.704616803085,1898295.69362741,20686.423717718,14949.7261770651,809.537826920129,339.657527967678,16720.0676521163,368253.996043427,9282.47811716922,1542.20965510275,1542.20965510275,998723.303393141,10883.4537738801,13091.4827452015,1138.05803914579,547.912599623374,3570.4952685714,181144.297453078,13049.4196727407,2487.7885273075,2487.7885273075,13777.004726838,35903.0457067283,2879.10394569792,911.35427713127,49799.8426122018
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,255,1886038.47072805,18266.331110644,4998.85752682508,20.242939330198,23.8955665115909,22949.5799484354,348484.522844332,241.30609080533,112.896622536819,112.896622536819,1894199.74882028,20722.6052016379,14994.5939073136,812.93834824433,341.174859488757,16770.248603678,372078.344918841,9383.88403444749,1559.2306530337,1559.2306530337,996568.362230905,10902.4894232067,13130.7734391853,1142.83853302959,550.360256423973,3581.2111851485,183025.496293268,13191.9773340851,2515.24565237207,2515.24565237207,13822.4447112254,36015.6753763525,2891.45050302843,915.430682424321,49891.4257354887
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,256,1882420.06609117,18299.775422729,5014.23729477008,20.3293542904343,24.0038732873126,23020.1879247875,351978.369907956,243.841887772875,114.094121620453,114.094121620453,1890100.38967163,20755.4348850291,15037.1889018239,816.226916325417,342.646597698655,16817.8876829106,375913.864542392,9485.70803978211,1576.32638120463,1576.32638120463,994411.624729745,10919.7616374123,13168.0738973382,1147.46164169419,552.734365172204,3591.38429631874,184912.190029224,13335.1227486606,2542.82332721601,2542.82332721601,13865.8377794658,36122.9028424004,2903.40274846821,919.384836158172,49974.9719451704
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,257,1878798.33366379,18330.2779167623,5028.86300934064,20.4129981439132,24.109009172559,23087.3340684892,355482.687106346,246.388313922178,115.296957020447,115.296957020447,1885998.29511397,20784.8930233732,15077.4856892651,819.40164472422,344.07191521768,16862.9564021767,379759.971112427,9587.93602050389,1593.49453917093,1593.49453917093,992253.448086766,10935.2600285942,13203.3618144027,1151.92471316067,555.033591194988,3601.00851867528,186804.091488662,13478.8360767069,2570.51784091734,2570.51784091733,13907.1583409068,36224.6643846225,2914.95387161403,923.214515585227,50050.4309687297
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,258,1875173.87034276,18357.8203432079,5042.72597827007,20.4938230524844,24.2109150089996,23150.978473648,358996.945166782,248.94501986014,116.504968706777,116.504968706777,1881894.14553859,20810.9620690839,15115.4601708055,822.460705654658,345.45000740636,16905.4278088693,383616.074496425,9690.55363179284,1610.73278568524,1610.73278568524,990094.190266553,10948.9753646906,13236.6160870198,1156.22517790531,557.256636502236,3610.07809661004,188700.910385146,13623.097152103,2598.32541673383,2598.32541673382,13946.3820034415,36320.8995016254,2926.09726553005,926.917558917596,50117.7577769824
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,259,1871547.27452733,18382.3864194652,5055.81797398967,20.5717826747752,24.3095332874898,23211.0833677841,362520.608758014,251.511650149817,117.71799365439,117.71799365439,1877788.62235088,20833.6267552243,15151.0896906364,825.402333980656,346.780094025557,16945.2765642866,387481.57843506,9793.54629827366,1628.03873881608,1628.03873881608,987934.209767227,10960.8996135253,13267.8168754866,1160.36055447853,559.402242464833,3618.58761915723,190602.353418458,13767.8854846106,2626.24221229439,2626.24221229439,13983.485639149,36411.5510810246,2936.82654091184,930.491869777879,50176.9127882148
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,260,1867919.14563885,18403.9617186388,5068.13121271988,20.6468321185209,24.4048081006618,23267.6130158381,366053.137197612,254.087843888974,118.935866120311,118.935866120311,1873682.40746672,20852.873962011,15184.3529681227,828.224825134745,348.061418522195,16982.4788677478,391355.881295389,9896.89923673814,1645.40997980663,1645.40997980663,985773.865355492,10971.0258725731,13296.9455443399,1164.32844657883,561.469188662418,3626.53200378843,192508.124645098,13913.1802918172,2654.26432582376,2654.26432582376,14018.4473284276,36496.5652442999,2947.13551911737,933.935415285275,50227.8615532229
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,261,1864290.08378181,18422.5337676012,5079.65838211316,20.7189280511242,24.4966852701754,23320.5338470781,369593.984538193,256.673234664245,120.158417610912,120.158417610912,1869576.18289687,20868.692826137,15215.2301805012,830.926539645319,349.293249892936,17017.012549085,395238.376197325,10000.5974550841,1662.84405273085,1662.84405273085,983613.51584796,10979.3484264771,13323.9847347763,1168.12654941725,563.456295889744,3633.90651616399,194417.925540492,14058.960497645,2682.38779558782,2682.38779558782,14051.2464363054,36575.8915455571,2957.01824816655,937.246231052856,50270.5750202153
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,262,1860660.68936419,18438.0920909996,5090.39265689416,20.7880287721148,24.5851124322095,23369.8145269041,373142.599815293,259.267450664698,121.385476927959,121.385476927959,1865470.63030346,20881.0747871085,15243.7030082074,833.505906056834,350.47488392398,17048.8571193371,399128.451304107,10104.6257573555,1680.33846522403,1680.33846522403,981453.519877832,10985.8627714263,13348.9184043438,1171.75265382264,565.362428156639,3640.7067809584,196331.455141878,14205.2047394354,2710.60860107203,2710.60860107203,14081.8636560814,36649.4830826097,2966.46901316442,940.422424512828,50305.0296495344
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,263,1857031.56269248,18450.6280726493,5100.3276714308,20.854094139356,24.6700389604396,23415.4258309219,376698.427743234,261.870115277902,122.616870456419,122.616870456419,1861366.43059009,20890.0134227014,15269.7545473724,835.961417750465,351.605642029005,17077.9936728848,403025.490555225,10208.9687670074,1697.89069247121,1697.89069247121,979294.235679232,10990.5655285875,13371.7317503158,1175.20464177209,567.186490813446,3646.92876096165,198248.410408828,14351.8914006564,2738.9226694153,2738.92266941529,14110.2809352741,36717.2962945838,2975.48232546481,943.46217180289,50331.2070239382
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,264,1853403.30355252,18460.1353601068,5109.45762446368,20.9170859457024,24.7514163912275,23457.3411257526,380260.908145047,264.480846285407,123.852421747637,123.852421747637,1857264.26328922,20895.5049098186,15293.3696292395,838.291648497163,352.684877488476,17104.4052446923,406928.873160104,10313.6108974776,1715.49817173363,1715.49817173363,977136.0207649,10993.4546865688,13392.4114894045,1178.48050825561,568.927440615862,3652.56883336663,200168.485974194,14498.9985695308,2767.32586658042,2767.32586658042,14136.4817624196,36779.2917203017,2984.05297719404,946.363734495565,50349.0949564943
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,265,1849776.51077861,18466.6094378335,5117.77718147852,20.9769676119516,24.8291980874047,23495.5359208278,383829.477353956,267.099257221642,125.091952189516,125.091952189517,1853164.8062223,20897.5475276785,15314.5345158645,840.495239539626,353.711970450246,17128.0764699728,410837.975026955,10418.5364042622,1733.15831149125,1733.15831149125,974979.231747395,10994.52934004,13410.9455912853,1181.57834311578,570.58427766024,3657.62371709221,202091.374846959,14646.5041122451,2795.81401210221,2795.8140121022,14160.4509017126,36835.4332850935,2992.17599646525,949.125446197891,50358.686305552
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,266,1846151.78189745,18470.0477904028,5125.28151961508,21.0337043566876,24.9033394324776,23529.9880745651,387403.568155245,269.724957160438,126.335280888594,126.335280888594,1849068.73504184,20896.1418415782,15333.2370356805,842.570906540282,354.6863307578,17148.9937358066,414752.168750232,10523.7293776238,1750.86848997037,1750.86848997037,972824.22409816,10993.7897864129,13427.3233973108,1184.49634081538,572.156049945918,3662.0905051606,204016.768406069,14794.3856626989,2824.38287671224,2824.38287671224,14182.1745162087,36885.6886244549,2999.84667184854,951.745720136195,50359.9794183939
