"Frontier","hosp","ue"
"","Objective-Min","Objective-Min"
"false","126468","648.74"
"false","126468","648.74"
"false","126468","648.74"
"false","126468","648.74"
"false","126468","648.74"
"false","126468","648.74"
"false","126468","648.74"
"false","126468","648.74"
"false","126468","648.74"
"false","126498","641.03"
"false","126648","613.01"
"false","126877","585.01"
"false","126948","654.49"
"false","127084","584.72"
"false","127088","616.16"
"false","127128","591.42"
"false","127161","612.88"
"false","127315","507.09"
"false","127389","544.48"
"false","127389","544.48"
"false","127453","535.6"
"false","127457","630.05"
"false","127457","630.05"
"false","127523","595.28"
"false","127627","583.66"
"false","127676","585.1"
"false","127676","585.1"
"false","127786","588.82"
"false","127808","601.27"
"false","127842","527.77"
"false","127990","556.77"
"false","128296","527.34"
"false","128931","655.17"
"false","128931","655.17"
"false","128931","655.17"
"false","128963","628.39"
"false","128969","590.06"
"false","128970","518.95"
"false","128971","653.68"
"false","128971","653.68"
"false","128975","589.87"
"false","129217","589.28"
"false","129237","653.38"
"false","129237","653.38"
"false","129471","515.17"
"false","129471","515.17"
"false","129471","515.17"
"false","129471","515.17"
"false","129471","515.17"
"false","129471","515.17"
"false","129604","655.27"
"false","129704","629.78"
"false","129734","534.32"
"false","129775","536.5"
"false","129788","655.17"
"false","129788","655.17"
"false","129788","655.17"
"false","129788","655.17"
"false","129788","655.17"
"false","129830","654.48"
"false","129865","564.61"
"false","129978","608.09"
"false","130007","654.76"
"false","130034","529.24"
"false","130049","654.39"
"false","130101","652.96"
"false","130123","530.1"
"false","130178","566.43"
"false","130300","551.24"
"false","130302","650.04"
"false","130405","562.75"
"false","130500","653.79"
"false","130500","653.79"
"false","130500","653.79"
"false","130500","653.79"
"false","130503","580.38"
"false","130592","629.2"
"false","130594","516.07"
"false","130604","584.45"
"false","130715","540.1"
"false","130750","635.5"
"false","130750","635.5"
"false","130878","579.03"
"false","130923","538.3"
"false","131402","605.13"
"false","131523","557.89"
"false","131576","655.03"
"false","131576","655.03"
"false","131750","529.87"
"false","131805","550.04"
"false","132023","519.04"
"false","132343","518.35"
"false","132343","518.35"
"false","132371","654.32"
"false","132371","654.32"
"false","132373","582.59"
"false","132410","588.85"
"false","132452","550.04"
"false","132549","647.95"
"false","132622","605.2"
"false","132776","582.13"
"false","132821","640.63"
"false","132944","613.7"
"false","133010","654.51"
"false","133010","654.51"
"false","133010","654.51"
"false","133050","591.54"
"false","133151","555.07"
"false","133172","523.05"
"false","133196","618.12"
"false","133683","534.22"
"false","133719","607.81"
"false","133846","651.78"
"false","133891","652.01"
"false","133891","652.01"
"false","133900","647.31"
"false","133900","647.31"
"false","133900","647.31"
"false","133900","647.31"
"false","133996","636.79"
"false","134082","651.34"
"false","134082","651.34"
"false","134082","651.34"
"false","134082","651.34"
"false","134095","653.3"
"false","134148","650.87"
"false","134202","545.64"
"false","134301","571.42"
"false","134324","611.87"
"false","134331","627.48"
"false","134372","587.23"
"false","134489","652.86"
"false","134489","652.86"
"false","134489","652.86"
"false","134966","573.26"
"false","134966","573.26"
"false","134977","566.37"
"false","135047","557.66"
"false","135197","554.4"
"false","135265","516.19"
"false","135265","516.19"
"false","135418","572.86"
"false","135529","626.34"
"false","135564","566.17"
"false","135788","516.65"
"false","135793","616.81"
"false","135884","654.06"
"false","135884","654.06"
"false","135884","654.06"
"false","135884","654.06"
"false","135884","654.06"
"false","135884","654.06"
"false","135884","654.06"
"false","135961","632.5"
"false","135961","632.5"
"false","136003","606.42"
"false","136662","543.52"
"false","136693","653.55"
"false","136693","653.55"
"false","136693","653.55"
"false","136698","654.05"
"false","136698","654.05"
"false","136777","507.14"
"false","136874","644.28"
"false","136895","567.09"
"false","136941","632.95"
"false","136947","611.76"
"false","137028","530.7"
"false","137106","590.41"
"false","137109","653.39"
"false","137267","632.39"
"false","137704","520.95"
"false","137704","520.95"
"false","137771","534.01"
"false","137813","596.57"
"false","137840","645.28"
"false","137860","642.07"
"false","137874","527.22"
"false","137947","531.49"
"false","137956","578.62"
"false","138108","651.18"
"false","138731","585.18"
"false","138789","531.2"
"false","138789","531.2"
"false","138789","533.84"
"false","138873","617.9"
"false","138895","529.65"
"false","138895","529.65"
"false","138895","529.65"
"false","138895","529.65"
"false","139114","581.02"
"false","139208","508.52"
"false","139308","515.05"
"false","139331","631.45"
"false","139331","631.45"
"false","139347","536.1"
"false","139433","529.24"
"false","139512","563.56"
"false","139618","655.91"
"false","139618","655.91"
"false","139652","526.25"
"false","139675","644.41"
"false","139781","591.82"
"false","139829","621.82"
"false","139844","618.77"
"false","139900","532.59"
"false","140014","613.16"
"false","140014","613.16"
"false","140291","643.77"
"false","140349","548.98"
"false","140469","519.72"
"false","140634","519"
"false","140751","620.24"
"false","140751","620.24"
"false","140924","652.3"
"false","140957","534.36"
"false","141017","577.68"
"false","141057","653.38"
"false","141057","653.38"
"false","141120","519.74"
"false","141188","652.68"
"false","141188","652.68"
"false","141188","652.68"
"false","141188","652.68"
"false","141188","652.68"
"false","141324","651.2"
"false","141406","618.01"
"false","141432","647.02"
"false","141497","645.51"
"false","141497","645.51"
"false","141497","645.51"
"false","141777","649.76"
"false","141960","625.58"
"false","142002","606.19"
"false","142006","651.6"
"false","142033","591.57"
"false","142221","651.51"
"false","142221","651.51"
"false","142222","519.97"
"false","142406","635.99"
"false","142453","526.04"
"true","142520","500.65"
"false","142524","594.28"
"false","142546","651.47"
"false","142576","570.06"
"false","142613","546.42"
"false","142613","546.42"
"false","142613","546.42"
"false","142617","529.33"
"false","142732","645.08"
"false","142776","650.11"
"false","142832","505.57"
"false","142832","505.57"
"false","142870","620.24"
"false","142880","631"
"false","142909","514.16"
"false","143103","602.57"
"false","143439","507.49"
"false","143446","652.74"
"false","143446","652.74"
"false","143461","568.94"
"false","143567","502.5"
"false","143635","577.21"
"false","143685","652.44"
"false","143728","505.79"
"false","143731","641.78"
"false","143731","641.78"
"false","143731","641.78"
"false","143731","641.78"
"false","143731","641.78"
"false","143731","641.78"
"false","143731","641.78"
"false","143731","641.78"
"false","143782","644.25"
"false","143807","609.82"
"false","143923","572.71"
"false","144182","507.19"
"false","144182","507.19"
"false","144308","643.96"
"false","144366","568.42"
"false","144415","512.04"
"false","144415","512.04"
"false","144416","643.05"
"false","144425","588.8"
"false","144454","502.4"
"false","144542","509.31"
"false","144542","509.31"
"false","144740","623.53"
"false","144762","643.54"
"false","144762","643.54"
"false","144786","508.44"
"false","144786","508.44"
"false","144786","508.44"
"false","144940","521.35"
"false","144944","521.7"
"false","144944","521.7"
"false","145021","635.84"
"false","145034","649.26"
"false","145034","649.26"
"false","145080","629.92"
"false","145100","651"
"false","145100","651"
"false","145100","651"
"false","145162","644.17"
"false","145358","650.47"
"false","145394","503.15"
"false","145464","578.03"
"false","145594","509.35"
"false","145594","509.35"
"false","145708","631.79"
"false","145728","521.96"
"false","145762","586.46"
"false","145762","586.46"
"false","145782","586.47"
"false","145792","518.82"
"false","145852","650.4"
"false","145991","619.65"
"false","146009","507.98"
"false","146060","583.78"
"false","146163","608.7"
"false","146168","648.05"
"false","146219","631.96"
"false","146251","643.42"
"false","146294","519.8"
"false","146365","520.87"
"false","146365","520.87"
"false","146365","520.87"
"false","146408","650.12"
"false","146504","506.99"
"false","146598","551.34"
"false","146698","612.68"
"false","146718","637.85"
"false","146724","506.59"
"false","146940","651.54"
"false","146940","651.54"
"false","147035","634.27"
"false","147134","510.96"
"false","147188","512.28"
"false","147271","590.36"
"false","147576","643.75"
"false","147577","505.74"
"false","147813","639.74"
"false","147816","645.02"
"false","148103","639.52"
"false","148147","651.19"
"false","148185","651.54"
"false","148185","651.54"
"false","148185","651.54"
"false","148189","651.3"
"false","148189","651.3"
"false","148232","521.11"
"false","148368","520.74"
"false","148368","520.74"
"false","148386","610.82"
"false","148411","510.21"
"false","148557","610.54"
"false","148557","610.54"
"false","148581","533.42"
"false","148799","516.79"
"false","148855","651"
"false","148906","651.07"
"false","148950","508.91"
"false","149002","649.33"
"false","149224","638.11"
"false","149361","632.25"
"false","149376","521.27"
"false","149497","614.65"
"true","149518","499.5"
"false","149530","630.52"
"false","149729","517.57"
"true","149775","489.1"
"true","149775","489.1"
"false","149887","575.85"
"false","149968","650.54"
"false","150153","599.57"
"false","150211","559.39"
"false","150310","521.88"
"false","150310","521.88"
"false","150356","650.32"
"false","150362","500.26"
"false","150362","500.18"
"false","150362","500.18"
"false","150453","634.11"
"false","150494","631.36"
"false","150533","519.67"
"false","150559","648.88"
"false","150617","620.12"
"false","150715","522.32"
"false","150813","509.62"
"false","150914","649.81"
"false","150914","649.81"
"false","150929","613.17"
"false","150951","498.4"
"false","150951","498.4"
"false","150998","598.57"
"false","151017","619.27"
"false","151034","647.92"
"false","151115","642.95"
"false","151144","644.83"
"false","151203","508.26"
"false","151251","644.12"
"false","151330","590.16"
"false","151346","638.99"
"false","151349","649.8"
"false","151349","649.8"
"false","151400","642.86"
"false","151401","638.18"
"false","151408","507.82"
"false","151408","507.82"
"false","151547","523.52"
"false","151622","640.01"
"false","151643","508.75"
"false","151643","508.75"
"false","151643","508.75"
